position-X	position-Y
0.000000000 	 -0.103311306 
0.000000000 	 -0.103436079 
0.000000000 	 -0.103560853 
0.000000000 	 -0.103685628 
0.000000000 	 -0.103810404 
0.000000000 	 -0.103935181 
0.000000000 	 -0.104059959 
0.000000000 	 -0.104184738 
0.000000000 	 -0.104309518 
0.000000000 	 -0.104434298 
0.000000000 	 -0.104559080 
0.000000000 	 -0.104683863 
0.000000000 	 -0.104808646 
0.000000000 	 -0.104933431 
0.000000000 	 -0.105058217 
0.000000000 	 -0.105183003 
0.000000000 	 -0.105307791 
0.000000000 	 -0.105432579 
0.000000000 	 -0.105557369 
0.000000000 	 -0.105682159 
0.000000000 	 -0.105806950 
0.000000000 	 -0.105931743 
0.000000000 	 -0.106056536 
0.000000000 	 -0.106181331 
0.000000000 	 -0.106306126 
0.000000000 	 -0.106430922 
0.000000000 	 -0.106555720 
0.000000000 	 -0.106680518 
0.000000000 	 -0.106805317 
0.000000000 	 -0.106930118 
0.000000000 	 -0.107054919 
0.000000000 	 -0.107179722 
0.000000000 	 -0.107304525 
0.000000000 	 -0.107429330 
0.000000000 	 -0.107554135 
0.000000000 	 -0.107678941 
0.000000000 	 -0.107803749 
0.000000000 	 -0.107928558 
0.000000000 	 -0.108053367 
0.000000000 	 -0.108178178 
0.000000000 	 -0.108302989 
0.000000000 	 -0.108427802 
0.000000000 	 -0.108552616 
0.000000000 	 -0.108677431 
0.000000000 	 -0.108802246 
0.000000000 	 -0.108927063 
0.000000000 	 -0.109051881 
0.000000000 	 -0.109176700 
0.000000000 	 -0.109301520 
0.000000000 	 -0.109426341 
0.000000000 	 -0.109551164 
0.000000000 	 -0.109675987 
0.000000000 	 -0.109800811 
0.000000000 	 -0.109925637 
0.000000000 	 -0.110050463 
0.000000000 	 -0.110175291 
0.000000000 	 -0.110300119 
0.000000000 	 -0.110424949 
0.000000000 	 -0.110549780 
0.000000000 	 -0.110674612 
0.000000000 	 -0.110799445 
0.000000000 	 -0.110924279 
0.000000000 	 -0.111049114 
0.000000000 	 -0.111173950 
0.000000000 	 -0.111298788 
0.000000000 	 -0.111423626 
0.000000000 	 -0.111548466 
0.000000000 	 -0.111673306 
0.000000000 	 -0.111798148 
0.000000000 	 -0.111922991 
0.000000000 	 -0.112047835 
0.000000000 	 -0.112172680 
0.000000000 	 -0.112297527 
0.000000000 	 -0.112422374 
0.000000000 	 -0.112547223 
0.000000000 	 -0.112672073 
0.000000000 	 -0.112796923 
0.000000000 	 -0.112921775 
0.000000000 	 -0.113046629 
0.000000000 	 -0.113171483 
0.000000000 	 -0.113296338 
0.000000000 	 -0.113421195 
0.000000000 	 -0.113546053 
0.000000000 	 -0.113670911 
0.000000000 	 -0.113795771 
0.000000000 	 -0.113920633 
0.000000000 	 -0.114045495 
0.000000000 	 -0.114170359 
0.000000000 	 -0.114295223 
0.000000000 	 -0.114420089 
0.000000000 	 -0.114544956 
0.000000000 	 -0.114669824 
0.000000000 	 -0.114794694 
0.000000000 	 -0.114919564 
0.000000000 	 -0.115044436 
0.000000000 	 -0.115169309 
0.000000000 	 -0.115294183 
0.000000000 	 -0.115419059 
0.000000000 	 -0.115543935 
0.000000000 	 -0.115668813 
0.000000000 	 -0.115793692 
0.000000000 	 -0.115918572 
0.000000000 	 -0.116043454 
0.000000000 	 -0.116168336 
0.000000000 	 -0.116293220 
0.000000000 	 -0.116418105 
0.000000000 	 -0.116542991 
0.000000000 	 -0.116667879 
0.000000000 	 -0.116792767 
0.000000000 	 -0.116917657 
0.000000000 	 -0.117042548 
0.000000000 	 -0.117167441 
0.000000000 	 -0.117292334 
0.000000000 	 -0.117417229 
0.000000000 	 -0.117542125 
0.000000000 	 -0.117667023 
0.000000000 	 -0.117791921 
0.000000000 	 -0.117916821 
0.000000000 	 -0.118041722 
0.000000000 	 -0.118166625 
0.000000000 	 -0.118291528 
0.000000000 	 -0.118416433 
0.000000000 	 -0.118541339 
0.000000000 	 -0.118666247 
0.000000000 	 -0.118791155 
0.000000000 	 -0.118916065 
0.000000000 	 -0.119040976 
0.000000000 	 -0.119165889 
0.000000000 	 -0.119290803 
0.000000000 	 -0.119415718 
0.000000000 	 -0.119540634 
0.000000000 	 -0.119665552 
0.000000000 	 -0.119790471 
0.000000000 	 -0.119915391 
0.000000000 	 -0.120040312 
0.000000000 	 -0.120165235 
0.000000000 	 -0.120290159 
0.000000000 	 -0.120415085 
0.000000000 	 -0.120540011 
0.000000000 	 -0.120664939 
0.000000000 	 -0.120789869 
0.000000000 	 -0.120914799 
0.000000000 	 -0.121039731 
0.000000000 	 -0.121164665 
0.000000000 	 -0.121289599 
0.000000000 	 -0.121414535 
0.000000000 	 -0.121539472 
0.000000000 	 -0.121664411 
0.000000000 	 -0.121789351 
0.000000000 	 -0.121914292 
0.000000000 	 -0.122039235 
0.000000000 	 -0.122164179 
0.000000000 	 -0.122289124 
0.000000000 	 -0.122414071 
0.000000000 	 -0.122539019 
0.000000000 	 -0.122663968 
0.000000000 	 -0.122788919 
0.000000000 	 -0.122913871 
0.000000000 	 -0.123038824 
0.000000000 	 -0.123163779 
0.000000000 	 -0.123288735 
0.000000000 	 -0.123413693 
0.000000000 	 -0.123538652 
0.000000000 	 -0.123663612 
0.000000000 	 -0.123788574 
0.000000000 	 -0.123913537 
0.000000000 	 -0.124038501 
0.000000000 	 -0.124163467 
0.000000000 	 -0.124288434 
0.000000000 	 -0.124413403 
0.000000000 	 -0.124538373 
0.000000000 	 -0.124663344 
0.000000000 	 -0.124788317 
0.000000000 	 -0.124913291 
0.000000000 	 -0.125038267 
0.000000000 	 -0.125163244 
0.000000000 	 -0.125288222 
0.000000000 	 -0.125413202 
0.000000000 	 -0.125538184 
0.000000000 	 -0.125663166 
0.000000000 	 -0.125788150 
0.000000000 	 -0.125913136 
0.000000000 	 -0.126038123 
0.000000000 	 -0.126163111 
0.000000000 	 -0.126288101 
0.000000000 	 -0.126413092 
0.000000000 	 -0.126538085 
0.000000000 	 -0.126663079 
0.000000000 	 -0.126788075 
0.000000000 	 -0.126913072 
0.000000000 	 -0.127038070 
0.000000000 	 -0.127163070 
0.000000000 	 -0.127288072 
0.000000000 	 -0.127413075 
0.000000000 	 -0.127538079 
0.000000000 	 -0.127663085 
0.000000000 	 -0.127788092 
0.000000000 	 -0.127913101 
0.000000000 	 -0.128038111 
0.000000000 	 -0.128163123 
0.000000000 	 -0.128288136 
0.000000000 	 -0.128413150 
0.000000000 	 -0.128538167 
0.000000000 	 -0.128663184 
0.000000000 	 -0.128788203 
0.000000000 	 -0.128913224 
0.000000000 	 -0.129038246 
0.000000000 	 -0.129163269 
0.000000000 	 -0.129288295 
0.000000000 	 -0.129413321 
0.000000000 	 -0.129538349 
0.000000000 	 -0.129663379 
0.000000000 	 -0.129788410 
0.000000000 	 -0.129913443 
0.000000000 	 -0.130038477 
0.000000000 	 -0.130163512 
0.000000000 	 -0.130288550 
0.000000000 	 -0.130413588 
0.000000000 	 -0.130538628 
0.000000000 	 -0.130663670 
0.000000000 	 -0.130788714 
0.000000000 	 -0.130913758 
0.000000000 	 -0.131038805 
0.000000000 	 -0.131163853 
0.000000000 	 -0.131288902 
0.000000000 	 -0.131413953 
0.000000000 	 -0.131539006 
0.000000000 	 -0.131664060 
0.000000000 	 -0.131789115 
0.000000000 	 -0.131914173 
0.000000000 	 -0.132039231 
0.000000000 	 -0.132164292 
0.000000000 	 -0.132289354 
0.000000000 	 -0.132414417 
0.000000000 	 -0.132539482 
0.000000000 	 -0.132664549 
0.000000000 	 -0.132789617 
0.000000000 	 -0.132914687 
0.000000000 	 -0.133039758 
0.000000000 	 -0.133164831 
0.000000000 	 -0.133289906 
0.000000000 	 -0.133414982 
0.000000000 	 -0.133540059 
0.000000000 	 -0.133665139 
0.000000000 	 -0.133790220 
0.000000000 	 -0.133915302 
0.000000000 	 -0.134040386 
0.000000000 	 -0.134165472 
0.000000000 	 -0.134290559 
0.000000000 	 -0.134415648 
0.000000000 	 -0.134540739 
0.000000000 	 -0.134665831 
0.000000000 	 -0.134790925 
0.000000000 	 -0.134916020 
0.000000000 	 -0.135041117 
0.000000000 	 -0.135166213 
0.000000000 	 -0.135291310 
0.000000000 	 -0.135416407 
0.000000000 	 -0.135541504 
0.000000000 	 -0.135666602 
0.000000000 	 -0.135791699 
0.000000000 	 -0.135916796 
0.000000000 	 -0.136041894 
0.000000000 	 -0.136166992 
0.000000000 	 -0.136292090 
0.000000000 	 -0.136417188 
0.000000000 	 -0.136542286 
0.000000000 	 -0.136667384 
0.000000000 	 -0.136792483 
0.000000000 	 -0.136917581 
0.000000000 	 -0.137042680 
0.000000000 	 -0.137167779 
0.000000000 	 -0.137292878 
0.000000000 	 -0.137417977 
0.000000000 	 -0.137543076 
0.000000000 	 -0.137668175 
0.000000000 	 -0.137793275 
0.000000000 	 -0.137918375 
0.000000000 	 -0.138043475 
0.000000000 	 -0.138168575 
0.000000000 	 -0.138293675 
0.000000000 	 -0.138418775 
0.000000000 	 -0.138543875 
0.000000000 	 -0.138668976 
0.000000000 	 -0.138794077 
0.000000000 	 -0.138919178 
0.000000000 	 -0.139044279 
0.000000000 	 -0.139169380 
0.000000000 	 -0.139294481 
0.000000000 	 -0.139419583 
0.000000000 	 -0.139544684 
0.000000000 	 -0.139669786 
0.000000000 	 -0.139794888 
0.000000000 	 -0.139919990 
0.000000000 	 -0.140045092 
0.000000000 	 -0.140170194 
0.000000000 	 -0.140295297 
0.000000000 	 -0.140420400 
0.000000000 	 -0.140545502 
0.000000000 	 -0.140670605 
0.000000000 	 -0.140795708 
0.000000000 	 -0.140920812 
0.000000000 	 -0.141045915 
0.000000000 	 -0.141171019 
0.000000000 	 -0.141296122 
0.000000000 	 -0.141421226 
0.000000000 	 -0.141546330 
0.000000000 	 -0.141671435 
0.000000000 	 -0.141796539 
0.000000000 	 -0.141921643 
0.000000000 	 -0.142046748 
0.000000000 	 -0.142171853 
0.000000000 	 -0.142296958 
0.000000000 	 -0.142422063 
0.000000000 	 -0.142547168 
0.000000000 	 -0.142672274 
0.000000000 	 -0.142797379 
0.000000000 	 -0.142922485 
0.000000000 	 -0.143047591 
0.000000000 	 -0.143172697 
0.000000000 	 -0.143297804 
0.000000000 	 -0.143422910 
0.000000000 	 -0.143548017 
0.000000000 	 -0.143673123 
0.000000000 	 -0.143798230 
0.000000000 	 -0.143923337 
0.000000000 	 -0.144048445 
0.000000000 	 -0.144173552 
0.000000000 	 -0.144298660 
0.000000000 	 -0.144423767 
0.000000000 	 -0.144548875 
0.000000000 	 -0.144673983 
0.000000000 	 -0.144799092 
0.000000000 	 -0.144924200 
0.000000000 	 -0.145049309 
0.000000000 	 -0.145174417 
0.000000000 	 -0.145299526 
0.000000000 	 -0.145424635 
0.000000000 	 -0.145549745 
0.000000000 	 -0.145674854 
0.000000000 	 -0.145799964 
0.000000000 	 -0.145925074 
0.000000000 	 -0.146050184 
0.000000000 	 -0.146175294 
0.000000000 	 -0.146300404 
0.000000000 	 -0.146425514 
0.000000000 	 -0.146550625 
0.000000000 	 -0.146675736 
0.000000000 	 -0.146800847 
0.000000000 	 -0.146925958 
0.000000000 	 -0.147051070 
0.000000000 	 -0.147176181 
0.000000000 	 -0.147301293 
0.000000000 	 -0.147426405 
0.000000000 	 -0.147551517 
0.000000000 	 -0.147676629 
0.000000000 	 -0.147801741 
0.000000000 	 -0.147926854 
0.000000000 	 -0.148051967 
0.000000000 	 -0.148177080 
0.000000000 	 -0.148302193 
0.000000000 	 -0.148427306 
0.000000000 	 -0.148552420 
0.000000000 	 -0.148677533 
0.000000000 	 -0.148802647 
0.000000000 	 -0.148927761 
0.000000000 	 -0.149052876 
0.000000000 	 -0.149177990 
0.000000000 	 -0.149303105 
0.000000000 	 -0.149428219 
0.000000000 	 -0.149553334 
0.000000000 	 -0.149678450 
0.000000000 	 -0.149803565 
0.000000000 	 -0.149928680 
0.000000000 	 -0.150053796 
0.000000000 	 -0.150178912 
0.000000000 	 -0.150304028 
0.000000000 	 -0.150429145 
0.000000000 	 -0.150554261 
0.000000000 	 -0.150679378 
0.000000000 	 -0.150804495 
0.000000000 	 -0.150929612 
0.000000000 	 -0.151054729 
0.000000000 	 -0.151179846 
0.000000000 	 -0.151304964 
0.000000000 	 -0.151430082 
0.000000000 	 -0.151555200 
0.000000000 	 -0.151680318 
0.000000000 	 -0.151805436 
0.000000000 	 -0.151930555 
0.000000000 	 -0.152055674 
0.000000000 	 -0.152180793 
0.000000000 	 -0.152305912 
0.000000000 	 -0.152431031 
0.000000000 	 -0.152556151 
0.000000000 	 -0.152681271 
0.000000000 	 -0.152806390 
0.000000000 	 -0.152931511 
0.000000000 	 -0.153056631 
0.000000000 	 -0.153181752 
0.000000000 	 -0.153306872 
0.000000000 	 -0.153431993 
0.000000000 	 -0.153557114 
0.000000000 	 -0.153682236 
0.000000000 	 -0.153807357 
0.000000000 	 -0.153932479 
0.000000000 	 -0.154057601 
0.000000000 	 -0.154182723 
0.000000000 	 -0.154307846 
0.000000000 	 -0.154432968 
0.000000000 	 -0.154558091 
0.000000000 	 -0.154683214 
0.000000000 	 -0.154808337 
0.000000000 	 -0.154933460 
0.000000000 	 -0.155058584 
0.000000000 	 -0.155183708 
0.000000000 	 -0.155308832 
0.000000000 	 -0.155433956 
0.000000000 	 -0.155559080 
0.000000000 	 -0.155684205 
0.000000000 	 -0.155809330 
0.000000000 	 -0.155934455 
0.000000000 	 -0.156059580 
0.000000000 	 -0.156184706 
0.000000000 	 -0.156309831 
0.000000000 	 -0.156434957 
0.000000000 	 -0.156560083 
0.000000000 	 -0.156685210 
0.000000000 	 -0.156810336 
0.000000000 	 -0.156935463 
0.000000000 	 -0.157060590 
0.000000000 	 -0.157185717 
0.000000000 	 -0.157310844 
0.000000000 	 -0.157435972 
0.000000000 	 -0.157561100 
0.000000000 	 -0.157686228 
0.000000000 	 -0.157811356 
0.000000000 	 -0.157936485 
0.000000000 	 -0.158061613 
0.000000000 	 -0.158186742 
0.000000000 	 -0.158311871 
0.000000000 	 -0.158437000 
0.000000000 	 -0.158562130 
0.000000000 	 -0.158687260 
0.000000000 	 -0.158812390 
0.000000000 	 -0.158937520 
0.000000000 	 -0.159062650 
0.000000000 	 -0.159187781 
0.000000000 	 -0.159312912 
0.000000000 	 -0.159438043 
0.000000000 	 -0.159563174 
0.000000000 	 -0.159688306 
0.000000000 	 -0.159813438 
0.000000000 	 -0.159938569 
0.000000000 	 -0.160063702 
0.000000000 	 -0.160188834 
0.000000000 	 -0.160313967 
0.000000000 	 -0.160439100 
0.000000000 	 -0.160564233 
0.000000000 	 -0.160689366 
0.000000000 	 -0.160814500 
0.000000000 	 -0.160939633 
0.000000000 	 -0.161064767 
0.000000000 	 -0.161189902 
0.000000000 	 -0.161315036 
0.000000000 	 -0.161440171 
0.000000000 	 -0.161565306 
0.000000000 	 -0.161690441 
0.000000000 	 -0.161815576 
0.000000000 	 -0.161940712 
0.000000000 	 -0.162065848 
0.000000000 	 -0.162190984 
0.000000000 	 -0.162316120 
0.000000000 	 -0.162441257 
0.000000000 	 -0.162566393 
0.000000000 	 -0.162691530 
0.000000000 	 -0.162816668 
0.000000000 	 -0.162941805 
0.000000000 	 -0.163066943 
0.000000000 	 -0.163192081 
0.000000000 	 -0.163317219 
0.000000000 	 -0.163442357 
0.000000000 	 -0.163567496 
0.000000000 	 -0.163692635 
0.000000000 	 -0.163817774 
0.000000000 	 -0.163942913 
0.000000000 	 -0.164068053 
0.000000000 	 -0.164193193 
0.000000000 	 -0.164318333 
0.000000000 	 -0.164443473 
0.000000000 	 -0.164568614 
0.000000000 	 -0.164693755 
0.000000000 	 -0.164818896 
0.000000000 	 -0.164944037 
0.000000000 	 -0.165069179 
0.000000000 	 -0.165194320 
0.000000000 	 -0.165319462 
0.000000000 	 -0.165444605 
0.000000000 	 -0.165569747 
0.000000000 	 -0.165694890 
0.000000000 	 -0.165820033 
0.000000000 	 -0.165945176 
0.000000000 	 -0.166070320 
0.000000000 	 -0.166195463 
0.000000000 	 -0.166320607 
0.000000000 	 -0.166445752 
0.000000000 	 -0.166570896 
0.000000000 	 -0.166696041 
0.000000000 	 -0.166821186 
0.000000000 	 -0.166946331 
0.000000000 	 -0.167071476 
0.000000000 	 -0.167196622 
0.000000000 	 -0.167321768 
0.000000000 	 -0.167446914 
0.000000000 	 -0.167572061 
0.000000000 	 -0.167697208 
0.000000000 	 -0.167822355 
0.000000000 	 -0.167947502 
0.000000000 	 -0.168072649 
0.000000000 	 -0.168197797 
0.000000000 	 -0.168322945 
0.000000000 	 -0.168448093 
0.000000000 	 -0.168573242 
0.000000000 	 -0.168698391 
0.000000000 	 -0.168823540 
0.000000000 	 -0.168948689 
0.000000000 	 -0.169073838 
0.000000000 	 -0.169198988 
0.000000000 	 -0.169324138 
0.000000000 	 -0.169449289 
0.000000000 	 -0.169574439 
0.000000000 	 -0.169699590 
0.000000000 	 -0.169824741 
0.000000000 	 -0.169949892 
0.000000000 	 -0.170075044 
0.000000000 	 -0.170200196 
0.000000000 	 -0.170325348 
0.000000000 	 -0.170450500 
0.000000000 	 -0.170575653 
0.000000000 	 -0.170700806 
0.000000000 	 -0.170825959 
0.000000000 	 -0.170951113 
0.000000000 	 -0.171076266 
0.000000000 	 -0.171201420 
0.000000000 	 -0.171326575 
0.000000000 	 -0.171451729 
0.000000000 	 -0.171576884 
0.000000000 	 -0.171702039 
0.000000000 	 -0.171827194 
0.000000000 	 -0.171952350 
0.000000000 	 -0.172077506 
0.000000000 	 -0.172202662 
0.000000000 	 -0.172327818 
0.000000000 	 -0.172452975 
0.000000000 	 -0.172578132 
0.000000000 	 -0.172703288 
0.000000000 	 -0.172828445 
0.000000000 	 -0.172953602 
0.000000000 	 -0.173078759 
0.000000000 	 -0.173203916 
0.000000000 	 -0.173329073 
0.000000000 	 -0.173454230 
0.000000000 	 -0.173579387 
0.000000000 	 -0.173704544 
0.000000000 	 -0.173829701 
0.000000000 	 -0.173954858 
0.000000000 	 -0.174080015 
0.000000000 	 -0.174205172 
0.000000000 	 -0.174330330 
0.000000000 	 -0.174455487 
0.000000000 	 -0.174580644 
0.000000000 	 -0.174705801 
0.000000000 	 -0.174830958 
0.000000000 	 -0.174956116 
0.000000000 	 -0.175081273 
0.000000000 	 -0.175206430 
0.000000000 	 -0.175331588 
0.000000000 	 -0.175456745 
0.000000000 	 -0.175581902 
0.000000000 	 -0.175707060 
0.000000000 	 -0.175832217 
0.000000000 	 -0.175957375 
0.000000000 	 -0.176082532 
0.000000000 	 -0.176207690 
0.000000000 	 -0.176332847 
0.000000000 	 -0.176458005 
0.000000000 	 -0.176583162 
0.000000000 	 -0.176708320 
0.000000000 	 -0.176833477 
0.000000000 	 -0.176958635 
0.000000000 	 -0.177083793 
0.000000000 	 -0.177208950 
0.000000000 	 -0.177334108 
0.000000000 	 -0.177459266 
0.000000000 	 -0.177584424 
0.000000000 	 -0.177709581 
0.000000000 	 -0.177834739 
0.000000000 	 -0.177959897 
0.000000000 	 -0.178085055 
0.000000000 	 -0.178210213 
0.000000000 	 -0.178335371 
0.000000000 	 -0.178460529 
0.000000000 	 -0.178585687 
0.000000000 	 -0.178710845 
0.000000000 	 -0.178836003 
0.000000000 	 -0.178961161 
0.000000000 	 -0.179086319 
0.000000000 	 -0.179211477 
0.000000000 	 -0.179336635 
0.000000000 	 -0.179461793 
0.000000000 	 -0.179586951 
0.000000000 	 -0.179712110 
0.000000000 	 -0.179837268 
0.000000000 	 -0.179962426 
0.000000000 	 -0.180087584 
0.000000000 	 -0.180212743 
0.000000000 	 -0.180337901 
0.000000000 	 -0.180463059 
0.000000000 	 -0.180588218 
0.000000000 	 -0.180713376 
0.000000000 	 -0.180838535 
0.000000000 	 -0.180963693 
0.000000000 	 -0.181088852 
0.000000000 	 -0.181214010 
0.000000000 	 -0.181339169 
0.000000000 	 -0.181464327 
0.000000000 	 -0.181589486 
0.000000000 	 -0.181714644 
0.000000000 	 -0.181839803 
0.000000000 	 -0.181964962 
0.000000000 	 -0.182090120 
0.000000000 	 -0.182215279 
0.000000000 	 -0.182340438 
0.000000000 	 -0.182465597 
0.000000000 	 -0.182590756 
0.000000000 	 -0.182715914 
0.000000000 	 -0.182841073 
0.000000000 	 -0.182966232 
0.000000000 	 -0.183091391 
0.000000000 	 -0.183216550 
0.000000000 	 -0.183341709 
0.000000000 	 -0.183466868 
0.000000000 	 -0.183592027 
0.000000000 	 -0.183717186 
0.000000000 	 -0.183842345 
0.000000000 	 -0.183967504 
0.000000000 	 -0.184092664 
0.000000000 	 -0.184217823 
0.000000000 	 -0.184342982 
0.000000000 	 -0.184468141 
0.000000000 	 -0.184593300 
0.000000000 	 -0.184718460 
0.000000000 	 -0.184843619 
0.000000000 	 -0.184968778 
0.000000000 	 -0.185093938 
0.000000000 	 -0.185219097 
0.000000000 	 -0.185344257 
0.000000000 	 -0.185469416 
0.000000000 	 -0.185594576 
0.000000000 	 -0.185719735 
0.000000000 	 -0.185844895 
0.000000000 	 -0.185970054 
0.000000000 	 -0.186095214 
0.000000000 	 -0.186220374 
0.000000000 	 -0.186345533 
0.000000000 	 -0.186470693 
0.000000000 	 -0.186595853 
0.000000000 	 -0.186721013 
0.000000000 	 -0.186846172 
0.000000000 	 -0.186971332 
0.000000000 	 -0.187096492 
0.000000000 	 -0.187221652 
0.000000000 	 -0.187346812 
0.000000000 	 -0.187471972 
0.000000000 	 -0.187597132 
0.000000000 	 -0.187722292 
0.000000000 	 -0.187847452 
0.000000000 	 -0.187972612 
0.000000000 	 -0.188097772 
0.000000000 	 -0.188222932 
0.000000000 	 -0.188348093 
0.000000000 	 -0.188473253 
0.000000000 	 -0.188598413 
0.000000000 	 -0.188723573 
0.000000000 	 -0.188848734 
0.000000000 	 -0.188973894 
0.000000000 	 -0.189099054 
0.000000000 	 -0.189224215 
0.000000000 	 -0.189349375 
0.000000000 	 -0.189474536 
0.000000000 	 -0.189599696 
0.000000000 	 -0.189724857 
0.000000000 	 -0.189850017 
0.000000000 	 -0.189975178 
0.000000000 	 -0.190100338 
0.000000000 	 -0.190225499 
0.000000000 	 -0.190350660 
0.000000000 	 -0.190475820 
0.000000000 	 -0.190600981 
0.000000000 	 -0.190726142 
0.000000000 	 -0.190851303 
0.000000000 	 -0.190976464 
0.000000000 	 -0.191101625 
0.000000000 	 -0.191226785 
0.000000000 	 -0.191351946 
0.000000000 	 -0.191477107 
0.000000000 	 -0.191602268 
0.000000000 	 -0.191727429 
0.000000000 	 -0.191852591 
0.000000000 	 -0.191977752 
0.000000000 	 -0.192102913 
0.000000000 	 -0.192228074 
0.000000000 	 -0.192353235 
0.000000000 	 -0.192478396 
0.000000000 	 -0.192603558 
0.000000000 	 -0.192728719 
0.000000000 	 -0.192853880 
0.000000000 	 -0.192979042 
0.000000000 	 -0.193104203 
0.000000000 	 -0.193229365 
0.000000000 	 -0.193354526 
0.000000000 	 -0.193479688 
0.000000000 	 -0.193604849 
0.000000000 	 -0.193730011 
0.000000000 	 -0.193855172 
0.000000000 	 -0.193980334 
0.000000000 	 -0.194105496 
0.000000000 	 -0.194230658 
0.000000000 	 -0.194355819 
0.000000000 	 -0.194480981 
0.000000000 	 -0.194606143 
0.000000000 	 -0.194731305 
0.000000000 	 -0.194856467 
0.000000000 	 -0.194981629 
0.000000000 	 -0.195106791 
0.000000000 	 -0.195231953 
0.000000000 	 -0.195357115 
0.000000000 	 -0.195482277 
0.000000000 	 -0.195607439 
0.000000000 	 -0.195732601 
0.000000000 	 -0.195857763 
0.000000000 	 -0.195982926 
0.000000000 	 -0.196108088 
0.000000000 	 -0.196233250 
0.000000000 	 -0.196358412 
0.000000000 	 -0.196483575 
0.000000000 	 -0.196608737 
0.000000000 	 -0.196733900 
0.000000000 	 -0.196859062 
0.000000000 	 -0.196984225 
0.000000000 	 -0.197109387 
0.000000000 	 -0.197234550 
0.000000000 	 -0.197359712 
0.000000000 	 -0.197484875 
0.000000000 	 -0.197610038 
0.000000000 	 -0.197735201 
0.000000000 	 -0.197860363 
0.000000000 	 -0.197985526 
0.000000000 	 -0.198110689 
0.000000000 	 -0.198235852 
0.000000000 	 -0.198361015 
0.000000000 	 -0.198486178 
0.000000000 	 -0.198611341 
0.000000000 	 -0.198736504 
0.000000000 	 -0.198861667 
0.000000000 	 -0.198986830 
0.000000000 	 -0.199111993 
0.000000000 	 -0.199237156 
0.000000000 	 -0.199362320 
0.000000000 	 -0.199487483 
0.000000000 	 -0.199612646 
0.000000000 	 -0.199737809 
0.000000000 	 -0.199862973 
0.000000000 	 -0.199988136 
0.000000000 	 -0.200113300 
0.000000000 	 -0.200238463 
0.000000000 	 -0.200363627 
0.000000000 	 -0.200488790 
0.000000000 	 -0.200613954 
0.000000000 	 -0.200739118 
0.000000000 	 -0.200864281 
0.000000000 	 -0.200989445 
0.000000000 	 -0.201114609 
0.000000000 	 -0.201239772 
0.000000000 	 -0.201364936 
0.000000000 	 -0.201490100 
0.000000000 	 -0.201615264 
0.000000000 	 -0.201740428 
0.000000000 	 -0.201865592 
0.000000000 	 -0.201990756 
0.000000000 	 -0.202115920 
0.000000000 	 -0.202241084 
0.000000000 	 -0.202366248 
0.000000000 	 -0.202491413 
0.000000000 	 -0.202616577 
0.000000000 	 -0.202741741 
0.000000000 	 -0.202866906 
0.000000000 	 -0.202992070 
0.000000000 	 -0.203117234 
0.000000000 	 -0.203242399 
0.000000000 	 -0.203367563 
0.000000000 	 -0.203492728 
0.000000000 	 -0.203617892 
0.000000000 	 -0.203743057 
0.000000000 	 -0.203868222 
0.000000000 	 -0.203993386 
0.000000000 	 -0.204118551 
0.000000000 	 -0.204243716 
0.000000000 	 -0.204368880 
0.000000000 	 -0.204494045 
0.000000000 	 -0.204619210 
0.000000000 	 -0.204744375 
0.000000000 	 -0.204869540 
0.000000000 	 -0.204994705 
0.000000000 	 -0.205119870 
0.000000000 	 -0.205245035 
0.000000000 	 -0.205370200 
0.000000000 	 -0.205495366 
0.000000000 	 -0.205620531 
0.000000000 	 -0.205745696 
0.000000000 	 -0.205870861 
0.000000000 	 -0.205996027 
0.000000000 	 -0.206121192 
0.000000000 	 -0.206246358 
0.000000000 	 -0.206371523 
0.000000000 	 -0.206496688 
0.000000000 	 -0.206621854 
0.000000000 	 -0.206747020 
0.000000000 	 -0.206872185 
0.000000000 	 -0.206997351 
0.000000000 	 -0.207122517 
0.000000000 	 -0.207247682 
0.000000000 	 -0.207372848 
0.000000000 	 -0.207498014 
0.000000000 	 -0.207623180 
0.000000000 	 -0.207748346 
0.000000000 	 -0.207873512 
0.000000000 	 -0.207998678 
0.000000000 	 -0.208123844 
0.000000000 	 -0.208249010 
0.000000000 	 -0.208374176 
0.000000000 	 -0.208499342 
0.000000000 	 -0.208624509 
0.000000000 	 -0.208749675 
0.000000000 	 -0.208874841 
0.000000000 	 -0.209000008 
0.000000000 	 -0.209125174 
0.000000000 	 -0.209250341 
0.000000000 	 -0.209375507 
0.000000000 	 -0.209500674 
0.000000000 	 -0.209625840 
0.000000000 	 -0.209751007 
0.000000000 	 -0.209876174 
0.000000000 	 -0.210001340 
0.000000000 	 -0.210126507 
0.000000000 	 -0.210251674 
0.000000000 	 -0.210376841 
0.000000000 	 -0.210502007 
0.000000000 	 -0.210627174 
0.000000000 	 -0.210752341 
0.000000000 	 -0.210877508 
0.000000000 	 -0.211002674 
0.000000000 	 -0.211127841 
0.000000000 	 -0.211253008 
0.000000000 	 -0.211378175 
0.000000000 	 -0.211503342 
0.000000000 	 -0.211628508 
0.000000000 	 -0.211753675 
0.000000000 	 -0.211878842 
0.000000000 	 -0.212004009 
0.000000000 	 -0.212129176 
0.000000000 	 -0.212254342 
0.000000000 	 -0.212379509 
0.000000000 	 -0.212504676 
